1, 47.83875714200137
2, 83.44684449678742
3, 95.29539788402367
4, 88.30637036679228
5, 101.09715410799663
6, 121.5968858494283
7, 118.97921319020085
8, 136.59472735728474
9, 199.57540704192414
10, 0
11, 0
12, 0
