11103, 8, 188.7614753566797
11103, 9, 350.34473978288696
11103, 10, 0
11103, 11, 0
11103, 12, 0
10036, 1, 55.01924968071525
10036, 2, 92.8886970338982
10036, 3, 156.85682507809014
10036, 4, 209.95546666666672
10036, 5, 147.12580148619958
10036, 6, 167.91716877340838
10036, 7, 91.77996567234841
10036, 8, 147.96187731481496
10036, 9, 131.50718734241053
10036, 10, 0
10036, 11, 0
10036, 12, 0
10017, 1, 53.45207564575644
10017, 2, 69.09024293110322
10017, 3, 119.41193037974693
10017, 4, 263.44502821180555
10017, 5, 330.7114163128098
10017, 6, 196.52216478696732
10017, 7, 193.73120009619993
10017, 8, 181.09996610169506
10017, 9, 192.65595291479818
10017, 10, 0
10017, 11, 0
10017, 12, 0
10075, 1, 62.98435544768067
10075, 2, 155.55713066999581
10075, 3, 125.64275121735285
10075, 4, 102.90163228822871
10075, 5, 372.7237166132478
10075, 6, 196.94530736357652
10075, 7, 194.11315536985458
10075, 8, 190.84999158249153
10075, 9, 221.18879996003187
10075, 10, 0
10075, 11, 0
10075, 12, 0
10010, 1, 57.49633302724206
10010, 2, 93.41214849568067
10010, 3, 88.55863313313307
10010, 4, 91.56285411855274
10010, 5, 216.59835473914782
10010, 6, 106.60504527879522
10010, 7, 124.40174219383618
10010, 8, 128.05422321428574
10010, 9, 143.6163419793967
10010, 10, 0
10010, 11, 0
10010, 12, 0
10023, 1, 45.709865444939716
10023, 2, 75.12690587695144
10023, 3, 103.26277904232003
10023, 4, 121.94956732755062
10023, 5, 106.6690160406886
10023, 6, 136.63963923182448
10023, 7, 93.64272544283409
10023, 8, 101.65185596251078
10023, 9, 151.5033573433805
10023, 10, 0
10023, 11, 0
10023, 12, 0
10021, 1, 52.85205503308953
10021, 2, 108.29244703847819
10021, 3, 110.31679088419413
10021, 4, 128.49309742351065
10021, 5, 129.23553360922998
10021, 6, 187.24932870370364
10021, 7, 165.71083866240352
10021, 8, 159.81957894736846
10021, 9, 316.95307315580027
10021, 10, 0
10021, 11, 0
10021, 12, 0
11377, 1, 40.031641075332956
11377, 2, 80.88632633700954
11377, 3, 78.34158654912417
11377, 4, 76.38120954287618
11377, 5, 91.66011582050693
11377, 6, 71.15069606887602
11377, 7, 63.69450993265991
11377, 8, 128.52177626072444
11377, 9, 235.48590370370368
11377, 10, 0
11377, 11, 0
11377, 12, 0
10003, 1, 50.31437362700895
10003, 2, 73.63627182770676
10003, 3, 97.08685645645633
10003, 4, 114.17949344457696
10003, 5, 177.10482938792927
10003, 6, 212.03738544099627
10003, 7, 117.59427874795755
10003, 8, 132.04199320718095
10003, 9, 161.48825801547818
10003, 10, 0
10003, 11, 0
10003, 12, 0
11379, 1, 33.06345766725871
11379, 2, 66.03600912778904
11379, 3, 86.33269963495323
11379, 4, 104.16899518140575
11379, 5, 79.68035253007791
11379, 6, 124.52406046863196
11379, 7, 116.52238360468439
11379, 8, 124.14811404996043
11379, 9, 381.69187939110077
11379, 10, 0
11379, 11, 0
11379, 12, 0
10001, 1, 52.54075073746309
10001, 2, 63.26549818840584
10001, 3, 113.48317334254148
10001, 4, 163.6736553497941
10001, 5, 211.87761605496925
10001, 6, 149.586334622168
10001, 7, 61.00248248494796
10001, 8, 96.7567011148692
10001, 9, 102.32385845635842
10001, 10, 0
10001, 11, 0
10001, 12, 0
10009, 1, 40.227181249999944
10009, 2, 74.49270101925241
10009, 3, 72.8603010930604
10009, 4, 49.260491953182125
10009, 5, 72.90821934329296
10009, 6, 106.50046077271836
10009, 7, 129.9745762711865
10009, 8, 86.90613919101438
10009, 9, 122.13190239551481
10009, 10, 0
10009, 11, 0
10009, 12, 0
11207, 1, 51.596607929515365
11207, 2, 81.90052616226895
11207, 3, 99.84456516263688
11207, 4, 83.2078444684772
11207, 5, 124.65627370916738
11207, 6, 115.15801725485633
11207, 7, 177.49239291348098
11207, 8, 168.3379226976017
11207, 9, 176.04629613378182
11207, 10, 0
11207, 11, 0
11207, 12, 0
11237, 1, 59.62717649889998
11237, 2, 117.86002303844133
11237, 3, 107.00894127444671
11237, 4, 97.44484234872107
11237, 5, 81.51749362895018
11237, 6, 101.750339925655
11237, 7, 168.0317283767772
11237, 8, 120.80573670146651
11237, 9, 133.86801987297656
11237, 10, 0
11237, 11, 0
11237, 12, 0
10002, 1, 49.648200470904804
10002, 2, 80.65956986692002
10002, 3, 89.01120421810693
10002, 4, 64.58030115787126
10002, 5, 107.90112620067492
10002, 6, 108.15565563086564
10002, 7, 119.54198543050335
10002, 8, 116.67322564156811
10002, 9, 99.0739729353436
10002, 10, 0
10002, 11, 0
10002, 12, 0
10065, 1, 50.65728488589605
10065, 2, 98.25142459073497
10065, 3, 102.16921881267554
10065, 4, 150.78063653136545
10065, 5, 133.91515313390312
10065, 6, 190.23599143955263
10065, 7, 102.34250342935526
10065, 8, 150.2370223398002
10065, 9, 151.91078648915192
10065, 10, 0
10065, 11, 0
10065, 12, 0
11104, 1, 48.03608326858323
11104, 2, 100.17163622526637
11104, 3, 117.27041238717719
11104, 4, 75.9828485395965
11104, 5, 82.63746841155229
11104, 6, 63.631878968254
11104, 7, 106.81846145767696
11104, 8, 231.45164473684179
11104, 9, 211.68438907980152
11104, 10, 0
11104, 11, 0
11104, 12, 0
10035, 1, 53.096969385759046
10035, 2, 89.33845163643946
10035, 3, 96.84898148148139
10035, 4, 87.00720865370113
10035, 5, 103.73501126526752
10035, 6, 180.90599726105805
10035, 7, 170.56739150380784
10035, 8, 122.23899598127542
10035, 9, 122.68381616045114
10035, 10, 0
10035, 11, 0
10035, 12, 0
11373, 1, 39.7283077080771
11373, 2, 71.63978519585869
11373, 3, 87.71952504662954
11373, 4, 89.20452725082805
11373, 5, 74.25859561476547
11373, 6, 86.9631477234116
11373, 7, 94.01185326086954
11373, 8, 140.63069461506979
11373, 9, 305.4409346198159
11373, 10, 0
11373, 11, 0
11373, 12, 0
11212, 1, 52.75540342725815
11212, 2, 84.42723605465217
11212, 3, 101.68003908779718
11212, 4, 80.4443028673837
11212, 5, 67.0978950032395
11212, 6, 169.38056428828241
11212, 7, 170.87918137763975
11212, 8, 154.71595361620638
11212, 9, 245.4760914078196
11212, 10, 0
11212, 11, 0
11212, 12, 0
11213, 1, 57.13327273756937
11213, 2, 88.49230639730642
11213, 3, 86.75166078652718
11213, 4, 80.1788918583306
11213, 5, 78.42354568411388
11213, 6, 133.74135167992918
11213, 7, 151.81203837628206
11213, 8, 171.4116792653309
11213, 9, 183.87554613321754
11213, 10, 0
11213, 11, 0
11213, 12, 0
10454, 1, 51.531714489214494
10454, 2, 95.46096511855768
10454, 3, 89.5329800853485
10454, 4, 144.62780059394453
10454, 5, 123.20903971993197
10454, 6, 191.05822557890588
10454, 7, 116.21498522137767
10454, 8, 110.21205071712453
10454, 9, 142.1401464521453
10454, 10, 0
10454, 11, 0
10454, 12, 0
10128, 1, 61.278066265060176
10128, 2, 109.6007495915033
10128, 3, 104.5846409906839
10128, 4, 94.30823043390107
10128, 5, 71.75279522275898
10128, 6, 190.20495971162032
10128, 7, 141.4830626780628
10128, 8, 174.7935514364174
10128, 9, 173.44885973282462
10128, 10, 0
10128, 11, 0
10128, 12, 0
11375, 1, 54.99467061094325
11375, 2, 87.28297696653631
11375, 3, 98.59446390658204
11375, 4, 104.35595820591226
11375, 5, 91.67925336997783
11375, 6, 86.4837311544815
11375, 7, 153.7535228601808
11375, 8, 178.45453168212146
11375, 9, 296.3456997906998
11375, 10, 0
11375, 11, 0
11375, 12, 0
10004, 1, 24.900878636146892
10004, 2, 42.96678781204114
10004, 3, 174.53820707070705
10004, 4, 83.78981611893585
10004, 5, 156.5709034792368
10004, 6, 141.3846238785368
10004, 7, 82.48641055949568
10004, 8, 104.06500964506172
10004, 9, 206.84601296296285
10004, 10, 0
10004, 11, 0
10004, 12, 0
10458, 1, 49.56982818304623
10458, 2, 94.07274292965916
10458, 3, 124.15122711589916
10458, 4, 98.52350262734132
10458, 5, 143.99523504273486
10458, 6, 218.25452639525543
10458, 7, 130.81021443262847
10458, 8, 145.095476105137
10458, 9, 117.04262951880057
10458, 10, 0
10458, 11, 0
10458, 12, 0
11230, 1, 55.87787843592721
11230, 2, 75.34025834772591
11230, 3, 97.2483388535595
11230, 4, 82.00579845540615
11230, 5, 87.34925652925675
11230, 6, 145.84619471744466
11230, 7, 188.68802257959686
11230, 8, 232.44246274473122
11230, 9, 287.6593442118228
11230, 10, 0
11230, 11, 0
11230, 12, 0
10168, 1, 2.6025
10168, 2, 256.841875
10168, 3, 102.35388888888889
10168, 4, 328.91270833333334
10168, 5, 1081.7504166666668
10168, 6, 0.3711111111111111
10168, 7, 0.17324074074074072
10168, 8, 0
10168, 9, 16.25111111111111
10168, 10, 0
10168, 11, 0
10168, 12, 0
11238, 1, 49.410420061400394
11238, 2, 64.93853269782696
11238, 3, 79.79913769723875
11238, 4, 93.35006461497485
11238, 5, 119.26350750750738
11238, 6, 97.33933901891787
11238, 7, 142.23001975984178
11238, 8, 173.18484889612745
11238, 9, 138.3328768807871
11238, 10, 0
11238, 11, 0
11238, 12, 0
11224, 1, 56.5609135367762
11224, 2, 64.79941446842521
11224, 3, 79.80799407407406
11224, 4, 75.45334413933382
11224, 5, 82.56934782608685
11224, 6, 85.0213855125843
11224, 7, 114.05083853934238
11224, 8, 135.71658741480422
11224, 9, 206.28002917833834
11224, 10, 0
11224, 11, 0
11224, 12, 0
10453, 1, 50.08284683855123
10453, 2, 113.6838541175546
10453, 3, 129.08637996286762
10453, 4, 83.57255351681965
10453, 5, 130.14343299897166
10453, 6, 159.96292250437816
10453, 7, 60.27905806932136
10453, 8, 92.0341985452587
10453, 9, 123.04939866743352
10453, 10, 0
10453, 11, 0
10453, 12, 0
10457, 1, 57.90925126191816
10457, 2, 84.46672833011871
10457, 3, 94.25821407004854
10457, 4, 77.55582474226799
10457, 5, 136.08264495062167
10457, 6, 146.18011188271598
10457, 7, 70.36046830940381
10457, 8, 78.98686073129664
10457, 9, 132.27937836665728
10457, 10, 0
10457, 11, 0
10457, 12, 0
11236, 1, 55.44522284836063
11236, 2, 77.06185601056805
11236, 3, 101.13033785330119
11236, 4, 111.44546322601
11236, 5, 83.79580939166381
11236, 6, 99.33711097461102
11236, 7, 132.47679288297934
11236, 8, 134.5814440329214
11236, 9, 203.24616057649968
11236, 10, 0
11236, 11, 0
11236, 12, 0
11234, 1, 119.71990740740745
11234, 2, 241.32157827373797
11234, 3, 130.48456962423586
11234, 4, 139.73670315442564
11234, 5, 85.43947825418783
11234, 6, 81.51950873055974
11234, 7, 129.21987549117065
11234, 8, 160.1165148252816
11234, 9, 712.5010592224594
11234, 10, 0
11234, 11, 0
11234, 12, 0
11413, 1, 46.56761765381088
11413, 2, 75.28724444444447
11413, 3, 102.8240108858858
11413, 4, 140.60768042157886
11413, 5, 208.07365860990865
11413, 6, 80.05681413301674
11413, 7, 115.83882565991408
11413, 8, 135.84673353465632
11413, 9, 298.4930811160385
11413, 10, 0
11413, 11, 0
11413, 12, 0
11432, 1, 45.095524024024
11432, 2, 79.41892727422812
11432, 3, 107.13979746113247
11432, 4, 123.61540613718398
11432, 5, 137.42886013146236
11432, 6, 90.82519000686484
11432, 7, 95.42041325311477
11432, 8, 162.23469626168242
11432, 9, 297.9718503999367
11432, 10, 0
11432, 11, 0
11432, 12, 0
11361, 1, 53.17956790123454
11361, 2, 87.46735573476705
11361, 3, 87.38103551336138
11361, 4, 135.1277935862693
11361, 5, 168.7579866494402
11361, 6, 137.42148355754853
11361, 7, 184.39962068602713
11361, 8, 200.310597883598
11361, 9, 440.5811090723751
11361, 10, 0
11361, 11, 0
11361, 12, 0
11372, 1, 49.43871552127158
11372, 2, 82.30326296296302
11372, 3, 87.27550422352174
11372, 4, 80.00608253761568
11372, 5, 59.927511267881655
11372, 6, 88.51431950255673
11372, 7, 55.76786477120036
11372, 8, 190.6188902669503
11372, 9, 240.06175078942186
11372, 10, 0
11372, 11, 0
11372, 12, 0
11419, 1, 37.35749154756416
11419, 2, 56.99623268493956
11419, 3, 54.86376427551751
11419, 4, 99.7066698277225
11419, 5, 108.31102494112616
11419, 6, 67.36965469613249
11419, 7, 57.77848643768255
11419, 8, 166.7608161883356
11419, 9, 198.15162472205333
11419, 10, 0
11419, 11, 0
11419, 12, 0
10466, 1, 59.67633689532338
10466, 2, 111.07354624807111
10466, 3, 94.00964008774612
10466, 4, 19.615245618126046
10466, 5, 30.798591709926068
10466, 6, 53.326813446139305
10466, 7, 34.29905633416869
10466, 8, 28.465054472396915
10466, 9, 30.429870209719912
10466, 10, 0
10466, 11, 0
10466, 12, 0
10472, 1, 41.5578548040795
10472, 2, 78.52528503818444
10472, 3, 96.41870305336063
10472, 4, 117.78525578452621
10472, 5, 148.49846875865907
10472, 6, 183.53690745423032
10472, 7, 97.32733827267056
10472, 8, 80.24773718047226
10472, 9, 112.94665171346149
10472, 10, 0
10472, 11, 0
10472, 12, 0
10029, 1, 45.83960349462362
10029, 2, 81.13424295982087
10029, 3, 70.71247925521156
10029, 4, 59.82651033936879
10029, 5, 58.90682453465482
10029, 6, 91.80796594387287
10029, 7, 128.74983312108674
10029, 8, 102.20923649309384
10029, 9, 139.44831812210464
10029, 10, 0
10029, 11, 0
10029, 12, 0
11691, 1, 52.3171382831429
11691, 2, 88.49803367274032
11691, 3, 123.95095584835855
11691, 4, 101.4836889301174
11691, 5, 112.82572770467833
11691, 6, 170.1110380504071
11691, 7, 156.27830049782838
11691, 8, 234.6361533290307
11691, 9, 509.8021131290198
11691, 10, 0
11691, 11, 0
11691, 12, 0
11433, 1, 43.42019607843138
11433, 2, 67.40740444444445
11433, 3, 73.40142877252264
11433, 4, 112.3188022700118
11433, 5, 139.54281165311644
11433, 6, 87.07173761187514
11433, 7, 141.7405731120734
11433, 8, 157.36109884332288
11433, 9, 216.66676176854375
11433, 10, 0
11433, 11, 0
11433, 12, 0
11204, 1, 38.35460283937585
11204, 2, 58.26904342921597
11204, 3, 87.71980166398288
11204, 4, 72.96627718111911
11204, 5, 81.21048685048665
11204, 6, 80.59164867039303
11204, 7, 129.87857912212493
11204, 8, 191.41274062165087
11204, 9, 268.66645123106025
11204, 10, 0
11204, 11, 0
11204, 12, 0
10306, 1, 53.196748040988524
10306, 2, 64.53537079903971
10306, 3, 77.94746208112883
10306, 4, 108.78676913053783
10306, 5, 101.61647850770484
10306, 6, 85.54749097472912
10306, 7, 110.58971197632061
10306, 8, 175.38939545164533
10306, 9, 312.0398580723579
10306, 10, 0
10306, 11, 0
10306, 12, 0
11412, 1, 48.82139018087859
11412, 2, 80.07225963977683
11412, 3, 103.24480333046229
11412, 4, 134.24964982688084
11412, 5, 94.21648072562364
11412, 6, 123.9677526354052
11412, 7, 162.03073186959395
11412, 8, 187.47915391286628
11412, 9, 356.1971928488538
11412, 10, 0
11412, 11, 0
11412, 12, 0
11416, 1, 43.44122560060061
11416, 2, 87.56688189845478
11416, 3, 54.399665274614044
11416, 4, 65.33454673423425
11416, 5, 104.35993466898967
11416, 6, 61.66603367748276
11416, 7, 59.683182261208614
11416, 8, 159.66909867056958
11416, 9, 211.5314423076921
11416, 10, 0
11416, 11, 0
11416, 12, 0
11694, 1, 51.49666453810135
11694, 2, 130.1403346994535
11694, 3, 141.88184656084638
11694, 4, 118.88218551587299
11694, 5, 86.9576481481482
11694, 6, 67.61681961313538
11694, 7, 51.7104260935143
11694, 8, 98.83302807486629
11694, 9, 287.51945947570954
11694, 10, 0
11694, 11, 0
11694, 12, 0
11434, 1, 45.91780874785597
11434, 2, 93.21891165064913
11434, 3, 87.7058859259261
11434, 4, 114.95794399641574
11434, 5, 116.672191066509
11434, 6, 96.50362563272762
11434, 7, 156.2273100475386
11434, 8, 159.14017901234556
11434, 9, 331.5600795059978
11434, 10, 0
11434, 11, 0
11434, 12, 0
10011, 1, 50.13913279132786
10011, 2, 87.60991909385118
10011, 3, 103.80525608827996
10011, 4, 118.42729190367832
10011, 5, 154.7288364844499
10011, 6, 171.78856315968673
10011, 7, 169.5686895061727
10011, 8, 151.298096953609
10011, 9, 124.5786471245115
10011, 10, 0
10011, 11, 0
10011, 12, 0
10040, 1, 37.69342699020859
10040, 2, 65.19738133764824
10040, 3, 62.94826509386098
10040, 4, 38.03222301286102
10040, 5, 27.99530478886533
10040, 6, 74.49425639166162
10040, 7, 40.40905478237127
10040, 8, 55.433994675034526
10040, 9, 148.3955328653477
10040, 10, 0
10040, 11, 0
10040, 12, 0
10032, 1, 42.29604789103691
10032, 2, 86.08112558139526
10032, 3, 75.84405588299488
10032, 4, 49.482707501995236
10032, 5, 65.2017253469149
10032, 6, 83.36070539212002
10032, 7, 83.08023535661488
10032, 8, 79.50578557063852
10032, 9, 183.25627901711294
10032, 10, 0
10032, 11, 0
10032, 12, 0
10460, 1, 48.5481792717087
10460, 2, 84.62556123552947
10460, 3, 115.89331813819601
10460, 4, 94.20880151411654
10460, 5, 154.508423548922
10460, 6, 215.1582448095365
10460, 7, 93.93102260290289
10460, 8, 143.76253939393914
10460, 9, 126.86257489412064
10460, 10, 0
10460, 11, 0
10460, 12, 0
10034, 1, 41.31616352201261
10034, 2, 70.79356704824211
10034, 3, 101.5781302298487
10034, 4, 62.59150603554795
10034, 5, 33.41087055700722
10034, 6, 75.50451133430113
10034, 7, 59.163563829787094
10034, 8, 44.09714796835676
10034, 9, 99.19371452671479
10034, 10, 0
10034, 11, 0
10034, 12, 0
11221, 1, 48.61431351865646
11221, 2, 81.39898540113599
11221, 3, 95.3043526031102
11221, 4, 69.74227204428621
11221, 5, 47.84119870580803
11221, 6, 103.06679029060943
11221, 7, 147.43754949294467
11221, 8, 131.88636425320468
11221, 9, 143.29803530332325
11221, 10, 0
11221, 11, 0
11221, 12, 0
11205, 1, 42.09980487804877
11205, 2, 77.05519774994197
11205, 3, 84.55906604308396
11205, 4, 68.63035660660665
11205, 5, 98.14796037078494
11205, 6, 183.4973162248545
11205, 7, 116.34452830714355
11205, 8, 197.03142620232154
11205, 9, 196.0314460125447
11205, 10, 0
11205, 11, 0
11205, 12, 0
10459, 1, 43.88032519414577
10459, 2, 112.33202630166411
10459, 3, 112.40025525525535
10459, 4, 112.56527777777778
10459, 5, 166.6889436090223
10459, 6, 255.53254761904748
10459, 7, 172.20568475452205
10459, 8, 161.1638310478202
10459, 9, 168.51748270561072
10459, 10, 0
10459, 11, 0
10459, 12, 0
11231, 1, 53.191505247547326
11231, 2, 80.04705165692013
11231, 3, 78.90933684672815
11231, 4, 95.80940842138979
11231, 5, 93.02553524904208
11231, 6, 192.4060341165536
11231, 7, 147.9123204076561
11231, 8, 139.10745864441506
11231, 9, 236.21474195906427
11231, 10, 0
11231, 11, 0
11231, 12, 0
10033, 1, 48.51205795677798
10033, 2, 89.20247102418358
10033, 3, 86.4530872539204
10033, 4, 56.82815116279074
10033, 5, 57.51989348634791
10033, 6, 143.34768268360878
10033, 7, 109.64093382424423
10033, 8, 82.52419607677588
10033, 9, 195.09137485629225
10033, 10, 0
10033, 11, 0
10033, 12, 0
11423, 1, 36.3638830321285
11423, 2, 78.53883009543289
11423, 3, 100.53645061728395
11423, 4, 132.34951043585036
11423, 5, 111.09672364672379
11423, 6, 121.77814635023383
11423, 7, 135.74602298254712
11423, 8, 166.0722434497816
11423, 9, 269.66458644943054
11423, 10, 0
11423, 11, 0
11423, 12, 0
11422, 1, 49.84174677486477
11422, 2, 81.76671470342522
11422, 3, 81.60697211155386
11422, 4, 144.83683159722216
11422, 5, 167.79613556953166
11422, 6, 100.07630386565272
11422, 7, 79.10875191424195
11422, 8, 179.5526133565116
11422, 9, 283.86832633420823
11422, 10, 0
11422, 11, 0
11422, 12, 0
11233, 1, 56.371051487796706
11233, 2, 94.04621701388903
11233, 3, 104.77374354005178
11233, 4, 105.6605970017637
11233, 5, 84.43825320156942
11233, 6, 158.44986832527476
11233, 7, 167.36762382445158
11233, 8, 143.74264623103252
11233, 9, 213.89509467332505
11233, 10, 0
11233, 11, 0
11233, 12, 0
11226, 1, 54.38136099842227
11226, 2, 90.66566056386462
11226, 3, 80.75650518990318
11226, 4, 52.96142814598223
11226, 5, 75.10582412624771
11226, 6, 89.71941849086316
11226, 7, 215.0473761475155
11226, 8, 175.6736287324269
11226, 9, 164.4302649118366
11226, 10, 0
11226, 11, 0
11226, 12, 0
11216, 1, 54.79259617682196
11216, 2, 96.21995480032055
11216, 3, 103.01175412947576
11216, 4, 85.94469994212976
11216, 5, 80.00619295634922
11216, 6, 116.90006206129061
11216, 7, 171.16221564370755
11216, 8, 147.84462664811502
11216, 9, 186.59104559452024
11216, 10, 0
11216, 11, 0
11216, 12, 0
10455, 1, 48.547291452991466
10455, 2, 90.5032826206141
10455, 3, 91.97623426573422
10455, 4, 70.69830872483223
10455, 5, 91.68260610847817
10455, 6, 154.80972387566143
10455, 7, 113.48493802160044
10455, 8, 120.55428851540645
10455, 9, 138.74831881830613
10455, 10, 0
10455, 11, 0
10455, 12, 0
10473, 1, 40.93577252252248
10473, 2, 69.6540526653822
10473, 3, 85.09152777777778
10473, 4, 65.516311914324
10473, 5, 80.33283215994216
10473, 6, 92.2888380829017
10473, 7, 84.65093006125458
10473, 8, 100.02590632183899
10473, 9, 105.99840540862525
10473, 10, 0
10473, 11, 0
10473, 12, 0
10024, 1, 50.26289649608113
10024, 2, 90.72262566137574
10024, 3, 110.78298233182157
10024, 4, 110.2109719772681
10024, 5, 99.87375185680332
10024, 6, 163.8484779553187
10024, 7, 154.02728263649144
10024, 8, 132.01093541602546
10024, 9, 97.7963017167838
10024, 10, 0
10024, 11, 0
10024, 12, 0
11360, 1, 39.4117716535433
11360, 2, 90.60976267529665
11360, 3, 112.84497329059832
11360, 4, 52.65527904040398
11360, 5, 89.05309188935766
11360, 6, 171.35041111111107
11360, 7, 395.6344389547652
11360, 8, 183.20790209790223
11360, 9, 707.2892524968792
11360, 10, 0
11360, 11, 0
11360, 12, 0
10469, 1, 46.56820881226051
10469, 2, 82.0501146723646
10469, 3, 92.94802443384977
10469, 4, 107.82859236002092
10469, 5, 148.95732937609188
10469, 6, 150.83529858299602
10469, 7, 171.2926250303471
10469, 8, 143.0630944376529
10469, 9, 213.41238185346924
10469, 10, 0
10469, 11, 0
10469, 12, 0
11435, 1, 48.496809968061875
11435, 2, 70.66230807330363
11435, 3, 101.02398798591983
11435, 4, 74.23171703834129
11435, 5, 100.77810524425291
11435, 6, 82.02682958750788
11435, 7, 97.20675823917136
11435, 8, 152.67000429754643
11435, 9, 307.82095928827005
11435, 10, 0
11435, 11, 0
11435, 12, 0
11219, 1, 55.63040745208411
11219, 2, 79.87153381642524
11219, 3, 110.73961813687221
11219, 4, 85.57040619420415
11219, 5, 95.09384439761163
11219, 6, 115.71893507521766
11219, 7, 145.82643395390087
11219, 8, 147.5120370370372
11219, 9, 182.21738013384697
11219, 10, 0
11219, 11, 0
11219, 12, 0
11428, 1, 38.08713298139772
11428, 2, 60.725358270202015
11428, 3, 63.460418439716285
11428, 4, 58.48082425562819
11428, 5, 263.3793698659747
11428, 6, 169.85381962671337
11428, 7, 160.18897691705808
11428, 8, 198.36991991991994
11428, 9, 399.9872420634921
11428, 10, 0
11428, 11, 0
11428, 12, 0
10468, 1, 51.1942706237425
10468, 2, 79.53646434667921
10468, 3, 118.02633059554563
10468, 4, 66.5332998361711
10468, 5, 109.8320979312647
10468, 6, 132.14122926038792
10468, 7, 97.88956235176056
10468, 8, 121.78059553407022
10468, 9, 117.71093499066279
10468, 10, 0
10468, 11, 0
10468, 12, 0
11229, 1, 55.635940117252964
11229, 2, 80.43186423405669
11229, 3, 87.15985096207321
11229, 4, 109.18854924242417
11229, 5, 95.38405177696067
11229, 6, 114.77012351603058
11229, 7, 234.65929953069485
11229, 8, 170.46421960042466
11229, 9, 266.4885223324013
11229, 10, 0
11229, 11, 0
11229, 12, 0
11218, 1, 52.71272264173557
11218, 2, 80.27093742017871
11218, 3, 102.19998739864131
11218, 4, 80.38038523223004
11218, 5, 86.24505216022035
11218, 6, 110.58461129207373
11218, 7, 151.74184054122398
11218, 8, 173.24171533130885
11218, 9, 204.6952813568758
11218, 10, 0
11218, 11, 0
11218, 12, 0
11421, 1, 34.3818181017785
11421, 2, 70.46772270955158
11421, 3, 111.18600947627304
11421, 4, 73.87382213261645
11421, 5, 91.2732310379242
11421, 6, 136.67848087818686
